,R_COUNTRY,R_ADDR,R_CITY,R_STATE,R_COUNTY,ADDRESS,GEO,lat,long
6995,UNITED STATES,2310 UNIVERSITY WAY BLDG 1-1,BOZEMAN,MONTANA,GALLATIN,"2310 UNIVERSITY WAY BLDG 1-1, BOZEMAN, MONTANA","Bozeman, Gallatin County, Montana, United States",45.6794293,-111.044047
6996,UNITED STATES,540 LEON SULLIVAN WAY,CHARLESTON,WEST VIRGINIA,KANAWHA,"540 LEON SULLIVAN WAY, CHARLESTON, WEST VIRGINIA","540, Leon Sullivan Way, Charleston, Kanawha County, West Virginia, 25301, United States",38.348852434343435,-81.63012499999999
6997,UNITED STATES,3998 FAU BLVD SUITE 300,BOCA RATON,FLORIDA,PALM BEACH,"3998 FAU BLVD SUITE 300, BOCA RATON, FLORIDA","Boca Raton, Palm Beach County, Florida, United States",26.3586885,-80.0830984
6998,UNITED STATES,621 SHREWSBURY AVE,SHREWSBURY,NEW JERSEY,MONMOUTH,"621 SHREWSBURY AVE, SHREWSBURY, NEW JERSEY","621, Shrewsbury Avenue, Shrewsbury, Monmouth County, New Jersey, 07702, United States",40.33295862627528,-74.07410730590203
6999,UNITED STATES,519 W. CHICKASHA AVENUE SUITE A,CHICKASHA,OKLAHOMA,GRADY,"519 W. CHICKASHA AVENUE SUITE A, CHICKASHA, OKLAHOMA","Chickasha, Grady County, Oklahoma, 73018, United States",35.0421234,-97.9440297
7000,UNITED STATES,4251 PERIMETER INDUSTRIAL PKWY E,JACKSONVILLE,FLORIDA,DUVAL,"4251 PERIMETER INDUSTRIAL PKWY E, JACKSONVILLE, FLORIDA","Jacksonville, Duval County, Florida, United States",30.3321838,-81.655651
7001,UNITED STATES,2523 ANNCHESTER DR SE,GRAND RAPIDS,MICHIGAN,KENT,"2523 ANNCHESTER DR SE, GRAND RAPIDS, MICHIGAN","Grand Rapids, Kent County, Michigan, United States",42.9632405,-85.6678639
7002,UNITED STATES,1146 BOOTH ST,KANSAS CITY,KANSAS,WYANDOTTE,"1146 BOOTH ST, KANSAS CITY, KANSAS","1146, Booth Street, Cambridge Business Park, Kansas City, Wyandotte County, Kansas, 66103, United States",39.07659053061224,-94.61324112244897
7003,UNITED STATES,6703 ZINSER ST,SCHOFIELD,WISCONSIN,MARATHON,"6703 ZINSER ST, SCHOFIELD, WISCONSIN","Schofield, Marathon County, Wisconsin, United States",44.9096907,-89.6045659
7004,UNITED STATES,5252 WALCUTT COURT,COLUMBUS,OHIO,FRANKLIN,"5252 WALCUTT COURT, COLUMBUS, OHIO","5252, Walcutt Court, Columbus, Franklin County, Ohio, 43228, United States",39.979038561156436,-83.13996120212586
7005,UNITED STATES,24040 FORBES RD,OAKWOOD VILLAGE,OHIO,CUYAHOGA,"24040 FORBES RD, OAKWOOD VILLAGE, OHIO","Oakwood Village, Springfield, Clark County, Ohio, 45503, United States",39.9672822,-83.7788168
7006,UNITED STATES,"907 N ST NW, STE C-2",WASHINGTON,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,"907 N ST NW, STE C-2, WASHINGTON, DISTRICT OF COLUMBIA","Washington, District of Columbia, United States",38.8950368,-77.0365427
7007,UNITED STATES,9235 ACTIVITY RD STE107,SAN DIEGO,CALIFORNIA,SAN DIEGO,"9235 ACTIVITY RD STE107, SAN DIEGO, CALIFORNIA","San Diego, San Diego County, California, United States",32.7174202,-117.1627728
7008,UNITED STATES,5941 OPTICAL CT,SAN JOSE,CALIFORNIA,SANTA CLARA,"5941 OPTICAL CT, SAN JOSE, CALIFORNIA","5941, Optical Court, San Jose, Santa Clara County, California, 95138, United States",37.254802810502994,-121.78501446573028
7009,UNITED STATES,14 CANTO DEL PAJARO,SANTA FE,NEW MEXICO,SANTA FE,"14 CANTO DEL PAJARO, SANTA FE, NEW MEXICO","14, Canto del Pajaro, La Pradera, Santa Fe County, New Mexico, 87508, United States",35.612500719398035,-106.0148400664342
7010,UNITED STATES,19971 WOMACK RD,BATON ROUGE,LOUISIANA,EAST BATON ROUGE,"19971 WOMACK RD, BATON ROUGE, LOUISIANA","19971, Womack Road, East Baton Rouge Parish, Louisiana, 70817, United States",30.36668902078313,-90.9571628099709
7011,UNITED STATES,209 QUALITY AVE STE 6,NEW ALBANY,INDIANA,FLOYD,"209 QUALITY AVE STE 6, NEW ALBANY, INDIANA","New Albany, Floyd County, Indiana, 47150, United States",38.2856247,-85.8241312
7012,UNITED STATES,120 OLDE COLONIAL DR BLDG 23,GARDNER,MASSACHUSETTS,WORCESTER,"120 OLDE COLONIAL DR BLDG 23, GARDNER, MASSACHUSETTS","Gardner, Worcester County, Massachusetts, 01440, United States",42.5823564,-71.9831716
7013,UNITED STATES,20400 OBSERVATION DR STE 204,GERMANTOWN,MARYLAND,MONTGOMERY,"20400 OBSERVATION DR STE 204, GERMANTOWN, MARYLAND","Germantown, Montgomery County, Maryland, United States",39.17130815,-77.26557848822242
7014,UNITED STATES,814 12TH ST N,GREAT FALLS,MONTANA,CASCADE,"814 12TH ST N, GREAT FALLS, MONTANA","814, 12th Street North, Great Falls, Cascade County, Montana, 59401, United States",47.514246572431865,-111.28690710661041
7015,UNITED STATES,2011 1 MILE VILLAGE RD,CHITINA,ALASKA,COPPER RIVER,"2011 1 MILE VILLAGE RD, CHITINA, ALASKA","Chitina, Copper River, Alaska, United States",61.5169309,-144.4402561
7016,UNITED STATES,1300 GAUSE BLVD STE A1,SLIDELL,LOUISIANA,ST. TAMMANY,"1300 GAUSE BLVD STE A1, SLIDELL, LOUISIANA","Slidell, St. Tammany Parish, Louisiana, 70458, United States",30.2751945,-89.7811745
7017,UNITED STATES,3173 HIGHWAY 1,RACELAND,LOUISIANA,LAFOURCHE,"3173 HIGHWAY 1, RACELAND, LOUISIANA","Raceland, Lafourche Parish, Louisiana, 70394, United States",29.7274331,-90.598976
7018,UNITED STATES,990 TWISTED OAK DRIVE,CHOCTAW,OKLAHOMA,OKLAHOMA,"990 TWISTED OAK DRIVE, CHOCTAW, OKLAHOMA","990, Twisted Oak Drive, Choctaw, Oklahoma County, Oklahoma, 73020, United States",35.478399665259445,-97.271126
7019,UNITED STATES,1 ELIZABETH PL STE 110,DAYTON,OHIO,MONTGOMERY,"1 ELIZABETH PL STE 110, DAYTON, OHIO","Dayton, Montgomery County, Ohio, United States",39.7589478,-84.1916069
7020,UNITED STATES,2929 N POWER RD STE 101-C16,MESA,ARIZONA,MARICOPA,"2929 N POWER RD STE 101-C16, MESA, ARIZONA","Mesa, Maricopa County, Arizona, United States",33.4151117,-111.8314792
7021,UNITED STATES,3150 FAIRVIEW PARK DR STE 100,FALLS CHURCH,VIRGINIA,FAIRFAX,"3150 FAIRVIEW PARK DR STE 100, FALLS CHURCH, VIRGINIA","Falls Church, Virginia, 22046, United States",38.882334,-77.1710914
7022,UNITED STATES,100 ORAU WAY,OAK RIDGE,Tennessee,ANDERSON,"100 ORAU WAY, OAK RIDGE, Tennessee","100, ORAU Way, Oak Ridge, Anderson County, Tennessee, 37830, United States",36.008671,-84.264029
7023,UNITED STATES,202 CHURCH ST SE #301 MAILSTOP #536,LEESBURG,VIRGINIA,LOUDOUN,"202 CHURCH ST SE #301 MAILSTOP #536, LEESBURG, VIRGINIA","Leesburg, Loudoun County, Virginia, United States",39.1154496,-77.5645446
7024,UNITED STATES,900 NC HWY 86 N,HILLSBOROUGH,NORTH CAROLINA,ORANGE,"900 NC HWY 86 N, HILLSBOROUGH, NORTH CAROLINA","Hillsborough, Orange County, North Carolina, 27278, United States",36.0752088,-79.0992085
7025,UNITED STATES,2208 KAUSEN DR STE 300,ELK GROVE,CALIFORNIA,SACRAMENTO,"2208 KAUSEN DR STE 300, ELK GROVE, CALIFORNIA","Elk Grove, Sacramento County, California, 94624, United States",38.4087993,-121.3716178
7026,UNITED STATES,3949 PENDER DRIVE SUITE 215,FAIRFAX,VIRGINIA,FAIRFAX,"3949 PENDER DRIVE SUITE 215, FAIRFAX, VIRGINIA","Fairfax County, Virginia, United States",38.8156356,-77.2836849
7027,UNITED STATES,656 AGENCY MAIN ST,HARLEM,MONTANA,BLAINE,"656 AGENCY MAIN ST, HARLEM, MONTANA","Harlem, Blaine County, Montana, United States",48.532501,-108.784903
7028,UNITED STATES,4471 HWY 4,JEMEZ PUEBLO,NEW MEXICO,SANDOVAL,"4471 HWY 4, JEMEZ PUEBLO, NEW MEXICO","Jemez Pueblo, Sandoval County, New Mexico, United States",35.606398,-106.73083769182949
7029,UNITED STATES,241 F ST,EUREKA,CALIFORNIA,HUMBOLDT,"241 F ST, EUREKA, CALIFORNIA","241, F Street, Old Town, Eureka, Humboldt County, California, 95501, United States",40.80386571875,-124.1663014375
7030,UNITED STATES,505 DEADRICK ST STE 700,NASHVILLE,TENNESSEE,DAVIDSON,"505 DEADRICK ST STE 700, NASHVILLE, TENNESSEE","Nashville-Davidson, Davidson County, Tennessee, United States",36.1622767,-86.7742984
7031,UNITED STATES,3700 CENTERPOINT DR STE 8155,ANCHORAGE,ALASKA,ANCHORAGE,"3700 CENTERPOINT DR STE 8155, ANCHORAGE, ALASKA","Anchorage, Alaska, 99501, United States",61.2163129,-149.894852
7032,UNITED STATES,371 CORR AVE,MOUNDVILLE,ALABAMA,HALE,"371 CORR AVE, MOUNDVILLE, ALABAMA","Moundville, Hale County, Alabama, United States",32.9976242,-87.6300075
7033,UNITED STATES,354 RIVER ST,SPRINGFIELD,VERMONT,WINDSOR,"354 RIVER ST, SPRINGFIELD, VERMONT","Vermont Telephone Company, 354, River Street, Springfield, Windsor County, Vermont, 05156, United States",43.319592150000005,-72.50625135140082
7034,UNITED STATES,18 2ND AVE NW,KASSON,MINNESOTA,DODGE,"18 2ND AVE NW, KASSON, MINNESOTA","18, 2nd Avenue Northwest, South Fork Homes, Kasson, Dodge County, Minnesota, 55944, United States",44.0297135,-92.7506345
7035,UNITED STATES,38982 SE 2ND AVE,SCIO,OREGON,LINN,"38982 SE 2ND AVE, SCIO, OREGON","38982, Southeast 2nd Avenue, Scio, Linn County, Oregon, 97374, United States",44.70295933400869,-122.84794808461996
7036,UNITED STATES,4841 MONROE ST STE 307,TOLEDO,OHIO,LUCAS,"4841 MONROE ST STE 307, TOLEDO, OHIO","Toledo, Lucas County, Ohio, United States",41.6529143,-83.5378173
7037,UNITED STATES,4375 CYNTHIA WAY,REDDING,CALIFORNIA,SHASTA,"4375 CYNTHIA WAY, REDDING, CALIFORNIA","4375, Cynthia Way, Redding, Shasta County, California, 96002, United States",40.54459604040404,-122.34736155555557
7038,UNITED STATES,208 CAPITOL HILL,NIXON,NEVADA,WASHOE,"208 CAPITOL HILL, NIXON, NEVADA","208, Capitol Hill Road, Nixon, Washoe County, Nevada, 89424, United States",39.83168740816327,-119.35748651020408
7039,UNITED STATES,4000 LEGATO RD STE 1100,FAIRFAX,VIRGINIA,FAIRFAX,"4000 LEGATO RD STE 1100, FAIRFAX, VIRGINIA","Fairfax County, Virginia, United States",38.8156356,-77.2836849
7040,UNITED STATES,5790 CASPER PADGETTE WAY,CHARLESTON,SOUTH CAROLINA,CHARLESTON,"5790 CASPER PADGETTE WAY, CHARLESTON, SOUTH CAROLINA","Charleston, Charleston County, South Carolina, United States",32.7876012,-79.9402728
7041,UNITED STATES,8012 DESCHAMPS LN,MISSOULA,MONTANA,MISSOULA,"8012 DESCHAMPS LN, MISSOULA, MONTANA","8012, Deschamps Lane, Missoula County, Montana, 59808, United States",46.94882219591837,-114.14528724081633
7042,UNITED STATES,390 D ST,DILLINGHAM,ALASKA,DILLINGHAM (CA),"390 D ST, DILLINGHAM, ALASKA","D Street, Togiak, Dillingham, Alaska, 99678, United States",59.0587789,-160.3844764
7043,UNITED STATES,5301 BEVERLY HILLS AVE NE,ALBUQUERQUE,NEW MEXICO,BERNALILLO,"5301 BEVERLY HILLS AVE NE, ALBUQUERQUE, NEW MEXICO","5301, Beverly Hills Avenue Northeast, Albuquerque, Bernalillo County, New Mexico, 87113, United States",35.194694,-106.586353
7044,UNITED STATES,2831 SAINT ROSE PKWY # 213,HENDERSON,NEVADA,CLARK,"2831 SAINT ROSE PKWY # 213, HENDERSON, NEVADA","Henderson, Clark County, Nevada, United States",36.0301134,-114.9826194
7045,UNITED STATES,410 ACOMA ST STE A,DENVER,COLORADO,DENVER,"410 ACOMA ST STE A, DENVER, COLORADO","Denver, Colorado, United States",39.7392364,-104.984862
7046,UNITED STATES,312 ROSA L PARKS AVE 2ND FL,NASHVILLE,TENNESSEE,DAVIDSON,"312 ROSA L PARKS AVE 2ND FL, NASHVILLE, TENNESSEE","Nashville-Davidson, Davidson County, Tennessee, United States",36.1622767,-86.7742984
7047,UNITED STATES,250 NORTHWEST BLVD STE 107B,COEUR D ALENE,IDAHO,KOOTENAI,"250 NORTHWEST BLVD STE 107B, COEUR D ALENE, IDAHO","Coeur d'Alene, Kootenai County, Idaho, 83815, United States",47.6742994,-116.7811531
7048,UNITED STATES,9246 COMMERCE HWY,PENNSAUKEN,NEW JERSEY,CAMDEN,"9246 COMMERCE HWY, PENNSAUKEN, NEW JERSEY","9246, Commerce Highway, East Pennsauken, Pennsauken Township, Camden County, New Jersey, 08110, United States",39.97926395449959,-75.02409525108054
7049,UNITED STATES,8607 WESTWOOD CENTER DR SUITE 200,VIENNA,VIRGINIA,FAIRFAX,"8607 WESTWOOD CENTER DR SUITE 200, VIENNA, VIRGINIA","Vienna, Fairfax County, Virginia, 22180, United States",38.9013729,-77.2651762
7050,UNITED STATES,535 ANTON BLVD STE 350,COSTA MESA,CALIFORNIA,ORANGE,"535 ANTON BLVD STE 350, COSTA MESA, CALIFORNIA","Costa Mesa, Orange County, CAL Fire Southern Region, California, United States",33.6633386,-117.903317
7051,UNITED STATES,700 BISHOP ST TOWER STE 220C,HONOLULU,HAWAII,HONOLULU,"700 BISHOP ST TOWER STE 220C, HONOLULU, HAWAII","Honolulu, Honolulu County, Hawaii, 96813, United States",21.304547,-157.855676
7052,UNITED STATES,5775 MARK DABLING BLVD STE 105,COLORADO SPRINGS,COLORADO,EL PASO,"5775 MARK DABLING BLVD STE 105, COLORADO SPRINGS, COLORADO","Colorado Springs, El Paso County, Colorado, 80903, United States",38.8339578,-104.825348
7053,UNITED STATES,105 HOWARD ST STE 206,SAN ANTONIO,TEXAS,BEXAR,"105 HOWARD ST STE 206, SAN ANTONIO, TEXAS","San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
7054,UNITED STATES,2800 WOODS HOLLOW RD,MADISON,WISCONSIN,DANE,"2800 WOODS HOLLOW RD, MADISON, WISCONSIN","Madison, Dane County, Wisconsin, United States",43.074761,-89.3837613
7055,UNITED STATES,99 ROSEWOOD DR STE 140,DANVERS,MASSACHUSETTS,ESSEX,"99 ROSEWOOD DR STE 140, DANVERS, MASSACHUSETTS","Danvers, Essex County, Massachusetts, United States",42.566751,-70.9368313
7056,UNITED STATES,4500 FORBES BLVD STE 300,LANHAM,MARYLAND,PRINCE GEORGE'S,"4500 FORBES BLVD STE 300, LANHAM, MARYLAND","Lanham, Glenn Dale, Prince George's County, Maryland, 20706, United States",38.965365000000006,-76.84179265424164
7057,UNITED STATES,605 COMMERCE ST,PORTSMOUTH,VIRGINIA,PORTSMOUTH (CITY),"605 COMMERCE ST, PORTSMOUTH, VIRGINIA","605, Commerce Street, Forrest Park, Portsmouth City, Virginia, 23707, United States",36.84076735,-76.33641934093663
7058,UNITED STATES,1525 PERIMETER PKWY STE 115,HUNTSVILLE,ALABAMA,MADISON,"1525 PERIMETER PKWY STE 115, HUNTSVILLE, ALABAMA","Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
7059,UNITED STATES,2 NORTH NEVADA AVESUITE1280,COLORADO SPRINGS,COLORADO,EL PASO,"2 NORTH NEVADA AVESUITE1280, COLORADO SPRINGS, COLORADO","Colorado Springs, El Paso County, Colorado, 80903, United States",38.8339578,-104.825348
7060,UNITED STATES,1 PLEASANT ST,CASTINE,MAINE,HANCOCK,"1 PLEASANT ST, CASTINE, MAINE","Maine Maritime Academy, 1, Pleasant Street, Castine, Hancock County, Maine, 04421, United States",44.3882292,-68.8029991313631
7061,UNITED STATES,109 E PLEASANT,ELK POINT,SOUTH DAKOTA,UNION,"109 E PLEASANT, ELK POINT, SOUTH DAKOTA","Pleasant Street, Elk Point, Union County, South Dakota, 57025, United States",42.688808,-96.687667
7062,UNITED STATES,600 N 100 E STE D,CEDAR CITY,UTAH,IRON,"600 N 100 E STE D, CEDAR CITY, UTAH","Cedar City, Iron County, Utah, United States",37.6774238,-113.061827
7063,UNITED STATES,997 NW 31ST AVE,POMPANO BEACH,FLORIDA,BROWARD,"997 NW 31ST AVE, POMPANO BEACH, FLORIDA","997, Northwest 31st Avenue, Pompano Beach, Broward County, Florida, 33069, United States",26.244468319672567,-80.16495849935787
7064,UNITED STATES,29995 TECHNOLOGY DR,MURRIETA,CALIFORNIA,RIVERSIDE,"29995 TECHNOLOGY DR, MURRIETA, CALIFORNIA","Lori Blanscet, MD Family Medicine, 29995, Technology Drive, Silverhawk Business Park, Murrieta, Riverside County, CAL Fire Southern Region, California, 92563, United States",33.5610826,-117.1377547
7065,UNITED STATES,22340 DRESDEN ST STE 177,DULLES,VIRGINIA,LOUDOUN,"22340 DRESDEN ST STE 177, DULLES, VIRGINIA","Washington Dulles International Airport, 1, Saarinen Circle, Dulles Town Center, Loudoun County, Virginia, 20166, United States",38.95226625,-77.4534849116007
7066,UNITED STATES,200 NEW CANTON WAY,ROBBINSVILLE,NEW JERSEY,MERCER,"200 NEW CANTON WAY, ROBBINSVILLE, NEW JERSEY","Robbinsville, Robbinsville Township, Mercer County, New Jersey, 08691, United States",40.218974,-74.6276275
7067,UNITED STATES,5001 BELLEVUE ST,DETROIT,MICHIGAN,WAYNE,"5001 BELLEVUE ST, DETROIT, MICHIGAN","5001, Bellevue Street, Gratiot Town/Kettering, Detroit, Wayne County, Michigan, 48211, United States",42.371952,-83.023964
7068,UNITED STATES,118 E COLUMBIA RIVER WAY,BINGEN,WASHINGTON,KLICKITAT,"118 E COLUMBIA RIVER WAY, BINGEN, WASHINGTON","Bingen, Klickitat County, Washington, United States",45.7148416,-121.4645173
7069,UNITED STATES,550 W C ST STE 1630,SAN DIEGO,CALIFORNIA,SAN DIEGO,"550 W C ST STE 1630, SAN DIEGO, CALIFORNIA","San Diego, San Diego County, California, United States",32.7174202,-117.1627728
7070,UNITED STATES,17573 SAINT ANDREWS DR,POWAY,CALIFORNIA,SAN DIEGO,"17573 SAINT ANDREWS DR, POWAY, CALIFORNIA","17573, Saint Andrews Drive, Stoneridge Chateaus, Poway, San Diego County, California, 92064, United States",33.030451,-117.039851
7071,UNITED STATES,30 LAS COLINAS LN,SAN JOSE,CALIFORNIA,SANTA CLARA,"30 LAS COLINAS LN, SAN JOSE, CALIFORNIA","Hope Services, 30, Las Colinas Lane, San Jose, Santa Clara County, California, 95119, United States",37.238188699999995,-121.77678003884276
7072,UNITED STATES,900 S DAYTON ST,KENNEWICK,WASHINGTON,BENTON,"900 S DAYTON ST, KENNEWICK, WASHINGTON","900, South Dayton Street, Downtown, Kennewick, Benton County, Washington, 99336, United States",46.200003,-119.123161
7073,UNITED STATES,42208 REMINGTON AVE,TEMECULA,CALIFORNIA,RIVERSIDE,"42208 REMINGTON AVE, TEMECULA, CALIFORNIA","42208, Remington Avenue, Westside, Temecula, Riverside County, CAL Fire Southern Region, California, 92590, United States",33.51393476823646,-117.17939793167893
7074,UNITED STATES,4301 FAIRFAX DR STE 205,ARLINGTON,VIRGINIA,ARLINGTON,"4301 FAIRFAX DR STE 205, ARLINGTON, VIRGINIA","Arlington County, Virginia, United States",38.8769326,-77.0893094
7075,UNITED STATES,4020 MCEWEN ROAD STE 200,DALLAS,TEXAS,DALLAS,"4020 MCEWEN ROAD STE 200, DALLAS, TEXAS","Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
7076,UNITED STATES,7840 ROSWELL RD BLDG 300 STE 325,ATLANTA,GEORGIA,FULTON,"7840 ROSWELL RD BLDG 300 STE 325, ATLANTA, GEORGIA","Atlanta, Fulton County, Georgia, 30303, United States",33.7489924,-84.3902644
7077,UNITED STATES,8400 MIRAMAR RD STE 203A,SAN DIEGO,CALIFORNIA,SAN DIEGO,"8400 MIRAMAR RD STE 203A, SAN DIEGO, CALIFORNIA","San Diego, San Diego County, California, United States",32.7174202,-117.1627728
7078,UNITED STATES,N8150 MAPLE STREET IXONIA,IXONIA,WISCONSIN,JEFFERSON,"N8150 MAPLE STREET IXONIA, IXONIA, WISCONSIN","Ixonia, Town of Ixonia, Jefferson County, Wisconsin, United States",43.137841,-88.59792818646945
7079,UNITED STATES,10410 N KENSINGTON PKWY STE 300,KENSINGTON,MARYLAND,MONTGOMERY,"10410 N KENSINGTON PKWY STE 300, KENSINGTON, MARYLAND","Kensington, Montgomery County, Maryland, 20895, United States",39.0258405,-77.0750246
7080,UNITED STATES,1 PLANT AVE,STILLMORE,GEORGIA,EMANUEL,"1 PLANT AVE, STILLMORE, GEORGIA","Plant Avenue, Stillmore, Emanuel County, Georgia, 30464, United States",32.4294203,-82.2133182
7081,UNITED STATES,824 KING ST,ALEXANDRIA,VIRGINIA,ALEXANDRIA (CITY),"824 KING ST, ALEXANDRIA, VIRGINIA","Old Town Shoe and Luggage Repair, 824, King Street, Lyles-Crouch, Alexandria, Virginia, 22314, United States",38.8055225,-77.0513308
7082,UNITED STATES,1502 N 9TH AVE,PENSACOLA,FLORIDA,ESCAMBIA,"1502 N 9TH AVE, PENSACOLA, FLORIDA","1502, North 9th Avenue, East Hill, Pensacola, Escambia County, Florida, 32503, United States",30.42795136734694,-87.20810024489795
7083,UNITED STATES,611 N FLORES STE 200,SAN ANTONIO,TEXAS,BEXAR,"611 N FLORES STE 200, SAN ANTONIO, TEXAS","San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
7084,UNITED STATES,107 AUDUBON RD STE 10,WAKEFIELD,MASSACHUSETTS,MIDDLESEX,"107 AUDUBON RD STE 10, WAKEFIELD, MASSACHUSETTS","Wakefield, Middlesex County, Massachusetts, United States",42.506484,-71.0728306
7085,UNITED STATES,800 PARK AVE 5TH FL,UTICA,NEW YORK,ONEIDA,"800 PARK AVE 5TH FL, UTICA, NEW YORK","City of Utica, Whitestown, Oneida County, New York, United States",43.1009031,-75.2326641
7086,UNITED STATES,3020 NIAGARA LN N,PLYMOUTH,MINNESOTA,HENNEPIN,"3020 NIAGARA LN N, PLYMOUTH, MINNESOTA","3020, Niagara Lane North, Plymouth, Hennepin County, Minnesota, 55447, United States",45.01444170760384,-93.47140637768382
7087,UNITED STATES,4657 S CONTRACTORS WAY STE A,TUCSON,ARIZONA,PIMA,"4657 S CONTRACTORS WAY STE A, TUCSON, ARIZONA","Tucson, Pima County, Arizona, United States",32.2228765,-110.9748477
7088,UNITED STATES,3809 FAIRVIEW AVE,KETCHIKAN,ALASKA,KETCHIKAN GATEWAY,"3809 FAIRVIEW AVE, KETCHIKAN, ALASKA","3809, Fairview Avenue, Ketchikan, Ketchikan Gateway, Alaska, 99901, United States",55.36224727776797,-131.69012435967247
7089,UNITED STATES,21-11 44TH AVE,LONG ISLAND CITY,NEW YORK,QUEENS,"21-11 44TH AVE, LONG ISLAND CITY, NEW YORK","21-11, 44th Avenue, Court Square, Queens, City of New York, New York, 11101, United States",40.749647,-73.94579496025104
7090,UNITED STATES,3820 OHIO AVE STE 9,SAINT CHARLES,ILLINOIS,KANE,"3820 OHIO AVE STE 9, SAINT CHARLES, ILLINOIS","St. Charles, Kane County, Illinois, 60174, United States",41.9139808,-88.3128183
7091,UNITED STATES,"7600 LEESBURG PIKE, SUITE 470 EAST",FALLS CHURCH,VIRGINIA,FAIRFAX,"7600 LEESBURG PIKE, SUITE 470 EAST, FALLS CHURCH, VIRGINIA","Falls Church, Virginia, 22046, United States",38.882334,-77.1710914
7092,UNITED STATES,2415 PARK AVE,MUSCATINE,IOWA,MUSCATINE,"2415 PARK AVE, MUSCATINE, IOWA","2415, Park Avenue, Muscatine, Muscatine County, Iowa, 52761, United States",41.449212316582916,-91.03011401005026
7093,UNITED STATES,705 EVERGREEN CT,WASHBURN,WISCONSIN,BAYFIELD,"705 EVERGREEN CT, WASHBURN, WISCONSIN","705, Evergreen Court, Washburn, Bayfield County, Wisconsin, 54891, United States",46.67635351020408,-90.90727685714286
7094,UNITED STATES,21323 PACIFIC COAST HWY STE 101,MALIBU,CALIFORNIA,LOS ANGELES,"21323 PACIFIC COAST HWY STE 101, MALIBU, CALIFORNIA","Malibu, Los Angeles County, CAL Fire Southern Region, California, United States",34.035591,-118.689423
7095,UNITED STATES,2300 PINNACLE PKWY,TWINSBURG,OHIO,SUMMIT,"2300 PINNACLE PKWY, TWINSBURG, OHIO","2300, Pinnacle Parkway, Twinsburg, Summit County, Ohio, 44087, United States",41.28951687253883,-81.43747781880398
7096,UNITED STATES,900 FLYNN RD,CAMARILLO,CALIFORNIA,VENTURA,"900 FLYNN RD, CAMARILLO, CALIFORNIA","900, Flynn Road, Camarillo, Ventura County, CAL Fire Southern Region, California, 93012, United States",34.22568627282255,-119.02059057318469
7097,UNITED STATES,1601 23RD AVE S STE3050,NASHVILLE,TENNESSEE,DAVIDSON,"1601 23RD AVE S STE3050, NASHVILLE, TENNESSEE","Nashville-Davidson, Davidson County, Tennessee, United States",36.1622767,-86.7742984
7098,UNITED STATES,3255 US HIGHWAY 19N,PERRY,FLORIDA,TAYLOR,"3255 US HIGHWAY 19N, PERRY, FLORIDA","Perry, Taylor County, Florida, United States",30.1174351,-83.5818147
7099,UNITED STATES,3108 BRAY RD,VIRGINIA BEACH,VIRGINIA,VIRGINIA BEACH (CITY),"3108 BRAY RD, VIRGINIA BEACH, VIRGINIA","3108, Bray Road, Lynnhaven Acres, Virginia Beach, Virginia, 23452, United States",36.859801250000004,-76.07052105139454
7100,UNITED STATES,312 S MAIN ST,MISHAWAKA,INDIANA,ST. JOSEPH,"312 S MAIN ST, MISHAWAKA, INDIANA","312, South Main Street, Mishawaka, Saint Joseph County, Indiana, 46544, United States",41.65892909090909,-86.18051027272728
7101,UNITED STATES,210 TOWNPARK CIR STE 100,LOUISVILLE,KENTUCKY,JEFFERSON,"210 TOWNPARK CIR STE 100, LOUISVILLE, KENTUCKY","Louisville, Jefferson County, Kentucky, United States",38.2542376,-85.759407
7102,UNITED STATES,5171 CALIFORNIA AVE STE 150,IRVINE,CALIFORNIA,ORANGE,"5171 CALIFORNIA AVE STE 150, IRVINE, CALIFORNIA","Irvine, Orange County, CAL Fire Southern Region, California, United States",33.6856969,-117.8259819
7103,UNITED STATES,2021 TRUAX BLVD,EAU CLAIRE,WISCONSIN,EAU CLAIRE,"2021 TRUAX BLVD, EAU CLAIRE, WISCONSIN","NMC-Wollard, Inc., 2021, Truax Boulevard, Union, Eau Claire, Eau Claire County, Wisconsin, 54703, United States",44.833792450000004,-91.53728295878506
7104,UNITED STATES,201 2ND ST NW,CLIMAX,MINNESOTA,POLK,"201 2ND ST NW, CLIMAX, MINNESOTA","201, 2nd Street Northwest, Climax, Polk County, Minnesota, 56523, United States",47.60986,-96.817714
7105,UNITED STATES,3100 FRESH WAY SW,HUNTSVILLE,ALABAMA,MADISON,"3100 FRESH WAY SW, HUNTSVILLE, ALABAMA","Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
7106,UNITED STATES,700 WEST RESEARCH CENTER BLVD,FAYETTEVILLE,ARKANSAS,WASHINGTON,"700 WEST RESEARCH CENTER BLVD, FAYETTEVILLE, ARKANSAS","University of Arkansas Engineering Research Center (ENRC), 700, West Research Center Boulevard, Arkansas Research and Technology Park, Fayetteville, Washington County, Arkansas, 72701, United States",36.0433717,-94.1699692042782
